customer_age,account_balance,monthly_charges,total_charges,support_calls,contract_length,service_usage,satisfaction_score,tenure_months,num_services,target
40,1047.73,92.09,1693.99,2,1,41.5,2.1,3,4,1
38,2674.47,109.23,1578.15,3,1,43.1,5.7,25,5,1
56,985.91,85.56,2412.29,1,12,63.2,4.5,10,2,1
32,1041.49,66.89,0.0,0,24,7.5,8.9,69,4,0
24,6187.76,78.99,3625.84,1,24,35.3,4.8,3,4,1
40,770.97,65.3,4285.32,4,12,18.8,6.1,16,3,0
35,941.72,28.28,3098.14,0,1,31.3,9.6,32,3,0
80,380.24,51.91,2494.39,1,1,33.9,7.4,54,3,0
48,1399.83,45.97,1740.11,1,24,6.9,5.8,33,3,0
35,21320.05,51.46,709.75,2,1,27.4,3.8,66,4,0
27,838.07,100.87,3432.88,0,24,26.6,5.9,33,4,1
18,994.81,87.44,3099.61,2,1,19.8,7.2,9,4,0
28,3987.35,73.82,2540.14,0,1,32.1,6.9,44,4,0
41,1709.24,81.25,2400.35,1,1,33.4,7.4,19,4,0
57,84307.97,27.16,2360.71,4,1,23.8,7.7,30,1,0
53,2336.03,79.56,1368.88,1,12,30.4,5.5,8,2,0
43,4928.69,83.79,5001.4,3,1,14.6,6.2,96,2,0
36,12279.09,20.21,1657.25,4,24,23.7,5.5,23,2,1
43,11930.66,80.3,1487.95,3,1,18.5,8.2,47,2,0
34,4229.89,36.52,3344.73,3,24,51.2,4.6,59,1,0
61,2340.94,25.6,1964.95,1,12,19.0,4.3,18,1,0
38,62071.54,91.53,1977.21,2,1,17.7,9.4,34,1,0
39,2566.66,44.86,3697.48,2,1,18.1,8.6,64,3,0
18,1536.81,50.68,2814.34,0,12,12.9,8.4,7,5,1
38,1131.42,84.79,2875.3,4,1,34.7,6.3,9,7,1
50,223.59,58.9,298.75,5,12,10.8,7.3,47,6,0
27,10223.29,61.4,2480.65,1,12,29.8,6.3,9,1,1
31,88.05,60.96,793.27,1,12,29.4,5.0,6,2,0
50,2955.48,71.95,1454.01,3,12,29.6,3.2,1,1,1
22,2192.31,60.47,2210.77,1,1,66.8,5.6,12,4,0
53,85814.89,67.28,1956.55,3,24,21.6,3.4,50,1,1
34,191.05,54.93,2785.06,4,1,5.8,8.0,7,1,0
35,771.51,72.04,2924.84,3,1,16.1,6.4,113,4,0
27,2430.51,71.28,3014.76,3,1,25.5,6.9,1,3,0
45,2216.55,102.96,386.96,1,1,46.8,9.7,6,2,0
70,1307.25,57.37,4835.19,0,12,38.9,5.0,21,3,0
49,2639.96,61.32,1970.51,1,12,31.0,10.0,38,7,0
30,450.63,69.78,3455.52,1,1,22.8,7.0,19,1,0
54,5093.85,84.29,0.0,2,1,25.0,7.4,1,3,0
36,91.63,43.17,1681.61,2,1,32.0,7.1,12,4,0
56,2867.93,67.07,247.18,0,12,59.8,6.0,47,1,0
50,1211.32,14.84,966.36,3,24,14.6,6.4,2,4,1
18,13690.15,59.57,2060.67,1,12,26.3,6.2,17,1,0
28,41480.0,86.45,1598.3,2,24,13.0,5.7,25,3,0
51,1814.24,50.48,3576.82,2,1,20.5,9.9,120,3,1
42,24006.72,68.54,4122.79,3,1,23.9,7.8,6,2,0
28,1855.34,54.42,839.8,3,24,32.5,9.1,69,3,0
32,699.81,47.81,1414.68,3,24,15.0,6.0,15,6,1
18,40898.78,84.43,762.69,1,12,46.1,8.8,1,3,1
39,6510.46,44.09,3387.08,1,24,48.0,10.0,46,2,0
67,3000.87,70.86,2190.85,3,12,42.2,8.7,2,3,0
50,8356.26,71.17,2038.8,3,12,14.0,6.5,2,2,0
66,4497.71,47.96,2374.96,1,12,51.8,9.2,0,4,0
51,2686.97,68.11,1626.59,3,12,42.0,7.8,12,3,0
52,407.63,46.3,972.24,1,12,18.4,10.0,6,9,0
64,1986.63,75.44,2061.27,2,1,6.0,7.2,4,3,0
45,7592.25,38.7,1679.59,3,24,19.9,9.3,47,2,0
38,2479.58,58.21,2416.43,1,24,15.2,5.3,16,4,1
52,11539.01,59.94,41.63,3,1,21.3,7.6,14,1,0
57,5300.11,710.82,2223.63,0,12,25.8,8.0,39,1,0
34,798.55,67.8,1172.9,3,24,37.5,9.5,13,3,0
31,412.09,84.1,,1,1,57.1,6.8,3,3,1
42,2354.85,76.09,3086.11,0,1,44.0,1.2,3,2,0
50,1357.85,75.97,1332.5,4,12,13.1,6.9,10,3,1
50,4936.85,58.36,3436.06,1,1,17.0,4.7,32,2,0
23,1015.15,85.42,0.0,3,24,14.7,8.4,22,1,0
63,1184.31,57.88,3852.59,1,24,31.0,5.8,50,2,1
32,14466.7,30.4,3486.19,3,24,29.7,6.9,4,5,0
37,3723.07,60.7,936.09,1,24,12.3,8.3,16,1,0
29,1038.89,74.07,946.13,0,12,10.5,4.8,43,3,1
72,3060.9,32.87,206.05,1,1,14.0,8.4,31,1,0
43,23585.02,910.0,3105.65,1,1,14.1,6.7,8,1,0
30,4631.7,40.39,1603.51,2,24,54.4,7.0,8,3,0
50,7254.86,80.73,1515.48,3,24,76.2,7.4,13,3,0
49,964.54,98.46,652.62,4,1,31.1,3.8,0,2,0
38,13899.79,60.81,4174.37,0,24,31.1,9.3,4,5,0
50,96486.02,75.63,832.69,1,1,49.4,7.7,11,2,0
30,909.41,75.11,2029.0,2,1,18.4,6.6,31,2,0
34,506.32,96.08,2259.16,0,1,25.6,5.2,24,5,0
18,3878.93,51.95,1521.59,1,1,10.3,8.5,120,2,0
24,11084.0,60.6,1278.93,3,24,41.6,8.7,10,4,0
62,2599.09,58.18,1556.89,3,24,53.8,5.1,47,3,0
60,614.12,66.51,2678.4,1,12,49.7,6.7,10,1,0
41,2532.91,115.09,1583.53,1,12,30.1,2.0,7,2,1
60,7311.02,65.62,3950.65,2,12,8.9,8.2,16,5,1
38,1618.82,47.91,1067.55,2,24,56.0,8.9,16,4,0
37,7412.2,41.91,2904.93,0,1,40.6,7.8,9,1,1
41,17103.98,90.05,0.0,4,1,14.4,3.7,53,6,0
39,,47.81,1067.69,1,12,13.3,5.2,63,3,0
37,2858.57,78.27,1020.45,4,12,21.5,4.8,18,1,1
54,10342.49,51.41,675.3,2,12,45.0,5.7,25,1,0
42,825.38,39.67,2340.17,3,24,16.3,9.8,28,3,0
49,711.9,77.1,1867.78,1,1,34.9,10.0,8,2,0
52,1998.48,52.39,0.0,6,12,38.9,6.5,27,2,0
45,1425.36,73.51,4394.64,3,12,9.8,4.0,12,3,0
28,893.36,74.99,2211.22,1,1,5.0,3.1,13,4,0
24,46430.08,75.93,2001.41,4,1,13.0,5.8,50,2,0
42,77496.64,59.64,3572.14,1,24,19.6,2.9,20,6,1
38,1753.63,749.96,3186.63,1,12,11.1,7.9,65,2,0
41,3420.62,46.55,1642.19,5,1,5.3,9.7,31,6,0
40,2248.99,15.92,0.0,4,24,39.0,9.2,19,2,1
71,15697.38,79.14,2677.26,0,1,33.0,9.1,29,2,0
24,21130.41,68.31,844.58,3,12,43.1,10.0,10,4,0
18,207.29,52.8,3487.12,2,12,52.4,7.9,15,3,0
44,6087.64,35.58,1068.6,5,1,23.1,6.5,14,6,0
35,419.8,24.27,1457.76,2,1,16.4,7.8,42,4,1
44,41664.65,66.03,388.18,4,24,14.9,2.5,9,2,0
47,5769.68,97.98,485.25,4,1,30.6,4.7,19,7,0
55,866.95,62.23,1869.11,5,12,37.8,5.9,13,3,0
22,2075.63,57.77,1757.29,2,24,41.5,8.8,69,1,0
33,1932.43,64.51,1428.94,0,1,11.9,4.6,46,5,0
45,6552.94,108.58,4463.61,0,24,2.2,6.0,64,1,1
49,14226.6,80.04,2724.38,2,12,52.8,8.1,14,3,1
66,532.56,46.33,2012.29,2,1,27.3,8.1,12,2,0
51,47010.76,65.56,0.0,2,12,60.6,5.8,8,1,1
39,33141.29,71.65,2990.92,3,12,2.6,6.2,7,2,0
29,801.92,43.87,5593.44,3,1,28.7,5.7,14,2,0
33,3324.93,80.18,1774.46,3,12,40.9,10.0,4,5,0
33,38801.45,48.64,1027.38,0,24,49.1,8.6,120,1,0
48,18946.56,34.78,2195.99,2,12,27.4,5.5,5,2,1
43,1798.82,66.52,282.31,2,1,41.7,7.6,33,2,0
24,10112.32,63.36,2554.47,4,12,16.2,6.4,43,1,0
35,100000.0,64.98,3800.26,0,24,13.1,4.7,77,4,0
51,3490.29,49.71,1194.88,3,1,45.3,9.7,9,5,0
44,1154.04,52.5,1233.63,4,12,29.9,6.0,50,4,1
47,3860.8,87.57,1904.37,1,12,9.7,5.8,8,4,0
45,4314.89,73.82,1398.54,0,1,68.3,5.8,17,3,0
60,1357.22,45.87,185.22,4,24,3.4,2.9,21,1,1
43,5781.61,25.99,1537.71,7,12,50.3,6.7,17,3,1
35,454.14,46.71,1295.59,0,12,48.6,8.7,4,3,0
29,1098.5,68.15,3639.87,3,12,52.7,6.6,109,8,0
43,9296.26,52.36,3386.45,6,24,19.2,7.6,5,4,0
18,214.37,50.81,3676.78,0,12,15.3,8.0,2,2,0
38,11553.59,53.22,2962.07,0,12,28.6,9.3,0,1,1
38,145.77,63.55,2246.94,4,1,25.6,6.4,33,3,0
24,222.07,80.69,950.71,1,24,14.4,6.5,1,1,1
29,1410.26,64.99,3591.34,4,1,28.8,6.3,6,2,1
50,4583.86,66.24,2417.35,2,1,10.1,7.4,18,2,0
43,21761.45,60.5,502.36,3,24,6.0,5.1,6,2,0
41,3250.08,55.01,903.36,4,1,26.0,8.8,42,2,0
44,2059.4,82.88,483.51,2,24,9.0,6.6,16,3,1
41,7110.81,79.85,0.0,4,12,19.7,9.8,53,1,0
55,807.26,105.91,2466.23,0,1,24.5,8.1,52,6,0
41,3674.32,77.21,514.55,2,24,24.5,6.1,15,4,1
23,493.16,55.03,1092.87,1,1,14.7,7.0,6,1,0
60,3374.11,46.91,2046.61,1,12,10.3,8.1,11,2,0
44,2453.44,84.06,1774.53,2,24,37.7,10.0,52,2,1
33,892.12,48.7,1143.87,1,12,43.7,4.9,42,3,0
25,3818.3,81.19,3822.71,2,24,28.8,9.6,7,3,0
45,3781.31,49.8,168.01,3,24,9.8,8.6,16,3,0
39,17381.84,71.98,219.96,3,12,10.3,8.3,32,1,0
59,268.15,43.8,2549.41,2,1,19.9,8.2,9,3,1
36,2659.59,80.6,1248.64,2,24,12.9,5.3,29,3,0
30,952.99,40.33,1201.7,0,12,30.2,8.9,2,3,0
51,10988.92,70.46,705.16,3,12,17.9,9.2,18,2,1
51,9236.04,61.04,2405.84,2,12,23.9,10.0,12,4,0
42,6385.72,67.04,2270.76,1,24,22.2,7.4,2,3,0
48,1037.17,57.08,2142.95,4,12,16.1,7.6,44,2,0
40,11250.93,56.61,1300.45,3,1,3.8,8.6,8,2,0
43,300.31,68.1,1098.76,2,24,20.6,7.2,5,5,1
54,220.75,44.96,1804.29,3,24,36.9,6.2,21,1,0
48,439.74,44.84,3159.85,0,1,5.1,8.5,53,3,0
38,2834.97,57.83,3881.79,3,1,21.7,6.9,42,2,0
56,8207.03,57.05,3333.63,3,24,24.7,8.6,3,7,1
18,34.33,44.89,2606.88,1,1,18.6,5.4,13,4,1
65,21679.32,83.48,3178.61,2,1,22.3,5.9,72,5,1
20,3628.84,58.31,581.68,0,12,42.8,9.1,5,7,0
32,283.82,60.47,1143.48,5,1,7.9,9.7,19,2,0
40,3468.3,38.45,2629.28,3,12,38.2,9.4,0,4,0
38,15348.73,106.43,1858.21,2,1,27.0,7.7,2,5,1
52,7325.83,113.54,2405.01,2,12,34.9,8.1,8,2,0
27,15500.22,49.39,3175.36,3,24,40.8,8.6,7,2,0
43,384.0,89.52,2988.83,1,1,34.5,2.8,20,7,1
33,1601.97,63.16,690.84,3,1,26.4,6.0,5,1,1
44,744.69,97.08,2014.21,3,24,39.9,9.9,23,2,0
39,39197.58,71.72,895.01,0,12,21.8,8.6,50,3,0
41,7777.92,67.0,1067.22,1,12,21.6,3.6,41,2,0
33,100000.0,15.01,0.0,1,24,37.5,6.9,31,2,0
34,1478.21,47.43,2160.32,1,1,10.3,5.7,3,5,0
43,1005.25,65.41,0.0,2,12,22.6,7.8,7,8,0
51,2406.09,68.97,2472.96,0,1,16.4,7.8,10,1,1
33,23565.42,40.7,3630.14,1,1,23.9,4.5,26,1,0
30,1721.27,50.42,2636.4,0,12,42.7,10.0,9,2,1
47,3592.69,76.07,2062.27,1,24,28.1,5.0,1,6,0
40,3446.23,37.34,3841.34,3,24,30.7,8.1,36,3,1
50,3162.9,67.67,2392.93,1,1,1.7,8.1,54,3,0
29,1120.36,89.76,964.71,2,12,31.3,9.1,29,2,0
19,2426.16,72.71,2150.13,4,24,22.4,7.5,10,3,0
34,2275.25,71.71,4351.63,1,1,30.0,7.6,25,6,0
31,2947.32,24.6,688.83,3,1,39.2,2.9,30,2,0
39,12274.45,48.56,343.85,4,1,15.2,5.5,4,6,1
32,41812.14,106.08,2737.89,1,12,68.2,10.0,44,2,0
49,845.01,53.02,1731.14,3,1,39.8,4.7,32,3,0
37,1655.75,90.29,1361.6,1,12,19.1,5.8,18,4,0
42,864.79,52.78,488.98,1,24,38.8,3.6,3,4,1
42,3946.77,59.44,0.0,3,24,13.7,7.5,42,3,0
42,1329.39,75.31,252.28,1,12,12.4,6.2,10,1,0
40,4271.39,67.01,3937.91,2,1,36.7,6.2,5,4,0
46,15606.46,72.63,1989.35,1,24,9.0,5.5,116,1,1
30,67.44,48.63,0.0,2,24,31.3,8.1,23,3,0
57,6233.35,42.27,3420.9,3,1,33.4,8.9,38,1,0
37,1494.76,47.28,3481.8,2,24,40.5,7.0,4,2,0
24,5946.95,54.35,3475.08,2,24,20.8,4.2,23,1,0
42,776.89,60.41,1492.96,2,24,66.2,7.4,32,4,1
30,17932.89,85.75,1677.43,2,1,14.7,10.0,8,4,0
48,11730.19,66.75,2165.15,0,24,40.7,5.7,4,5,1
67,6992.04,74.69,3681.26,3,1,9.3,10.0,34,6,0
31,9797.07,67.83,1334.12,1,1,18.6,7.3,8,4,0
44,974.15,42.69,1094.7,3,1,4.1,6.4,21,4,1
19,1176.81,65.35,2834.81,1,12,5.1,5.6,36,2,0
45,9215.61,67.62,3451.11,0,1,30.2,8.3,3,3,0
29,942.38,80.2,1936.65,3,1,38.7,5.8,18,4,0
33,26067.71,43.63,2804.53,2,12,20.2,6.5,35,6,1
27,1834.66,24.19,2134.94,0,1,13.9,5.9,4,2,0
49,6328.65,68.53,1698.51,3,24,13.5,6.2,1,3,0
52,69485.56,72.08,1004.87,2,1,6.4,5.4,10,3,0
40,1033.46,61.41,615.37,0,1,35.6,8.0,43,2,0
30,3304.84,65.56,1262.28,1,1,36.1,7.0,6,1,0
59,14490.88,82.58,828.73,4,1,53.0,4.8,7,2,0
31,12418.17,55.82,2340.18,2,24,54.7,5.4,1,3,0
18,1823.07,59.43,3461.05,3,1,46.6,4.2,7,1,1
46,1373.21,66.58,2244.81,4,1,42.6,9.3,19,5,0
27,2101.27,40.6,895.16,2,12,23.2,7.4,40,2,1
52,26154.76,61.96,3026.45,2,12,44.5,6.8,5,2,0
35,1961.26,63.73,2356.26,0,1,6.8,6.2,8,2,0
47,3351.53,97.74,2593.79,1,1,20.1,6.4,8,3,1
57,1571.55,59.04,1376.76,1,24,55.0,7.5,20,3,0
25,8589.73,69.0,3360.05,5,12,1.3,8.5,19,5,0
33,3764.19,83.37,3353.92,2,1,23.5,9.7,11,2,0
39,661.72,48.25,1779.12,3,24,17.3,9.0,53,5,0
58,696.98,92.51,2862.14,5,1,54.2,8.1,34,5,0
32,148.72,100.28,3321.79,4,12,43.1,2.0,18,1,1
33,856.64,64.42,1441.55,1,12,51.5,7.7,22,1,0
46,9807.66,54.21,1902.51,2,1,79.5,10.0,8,4,0
33,21712.44,97.54,2095.75,1,1,28.4,8.2,88,1,0
42,8335.99,80.91,682.62,3,12,30.0,7.2,8,5,0
21,6849.62,66.64,2530.0,2,1,28.7,3.7,24,3,0
67,2465.65,93.54,3227.03,1,1,19.9,5.4,42,1,1
24,9531.64,91.42,1827.34,2,12,31.2,3.3,96,5,0
36,4579.83,58.27,2407.82,2,24,42.2,5.8,33,3,0
40,44652.85,69.97,3678.3,1,24,32.6,5.6,1,2,0
63,2571.72,76.54,1513.82,2,1,15.1,7.1,5,1,0
24,22348.45,65.57,2432.32,0,24,8.2,6.9,24,4,1
64,11060.89,37.18,1316.23,0,24,33.6,7.1,4,1,0
49,8983.68,46.23,1283.47,0,12,12.6,7.4,19,5,0
45,145.88,675.38,2410.27,1,12,41.0,9.5,31,2,0
28,12013.48,74.86,2289.64,3,24,22.3,10.0,33,2,0
47,2462.02,41.31,2666.08,2,24,28.4,8.2,15,3,0
31,1531.66,68.85,2091.39,4,12,23.6,9.3,2,3,0
55,322.35,101.64,2558.17,2,24,48.2,7.3,12,4,0
28,2956.08,93.56,3998.62,2,1,39.3,6.9,7,1,0
39,3134.82,28.25,3271.89,0,12,33.4,7.1,44,2,0
33,422.21,39.43,2406.06,3,24,22.8,7.6,63,1,0
28,327.04,49.47,2605.89,3,1,40.6,7.2,55,2,1
49,6185.29,41.62,1641.32,1,12,42.6,8.7,15,6,1
46,11021.0,31.92,1808.97,2,1,8.2,7.8,9,1,0
55,3965.65,64.78,2590.95,3,24,24.3,8.3,41,3,0
19,16751.65,79.1,2105.18,2,24,59.1,4.8,15,6,1
53,2618.67,84.08,2951.62,3,12,36.8,5.7,33,2,1
70,2747.57,55.51,3520.49,2,1,22.4,7.5,9,4,0
35,753.3,59.56,1877.88,1,12,3.6,4.1,57,6,1
63,287.04,72.11,0.0,2,1,36.7,3.8,65,3,0
37,48145.99,62.83,4441.03,5,1,42.8,7.8,6,2,1
24,16267.89,81.21,1217.01,1,24,13.4,10.0,18,4,0
36,369.16,73.61,2234.19,2,1,16.3,6.0,28,3,0
53,3765.47,57.47,2872.99,0,1,18.3,5.0,7,3,0
30,2565.56,27.87,3690.77,5,12,32.7,6.8,5,1,0
33,1976.36,94.98,4167.24,2,1,49.6,6.4,6,1,0
47,1614.0,51.28,1563.35,4,1,29.0,2.9,44,4,0
40,5281.17,72.15,3427.63,1,12,18.0,5.4,9,2,0
47,10170.67,26.67,2237.58,3,1,35.3,5.0,17,4,1
43,5451.18,64.77,5291.84,2,1,15.4,9.8,0,1,0
46,2487.97,67.01,3320.53,1,12,23.2,6.9,7,1,0
35,2354.68,67.97,1787.03,1,1,31.2,3.7,18,1,0
43,12151.66,125.28,1048.31,2,24,13.5,5.7,10,4,1
29,5973.97,52.38,0.0,2,24,55.8,5.9,51,3,0
55,3324.37,81.41,2809.61,3,24,45.3,5.6,19,2,0
32,2824.67,75.46,3210.14,2,24,18.9,6.3,32,3,0
54,5003.56,51.43,2894.55,0,1,29.7,9.8,23,2,0
37,1476.57,81.11,0.0,1,1,10.9,7.0,87,3,0
42,10222.11,61.71,490.39,2,1,13.7,6.8,15,1,0
34,593.6,82.5,2576.99,3,24,68.9,8.2,7,1,0
28,1608.11,104.22,,1,1,22.3,6.8,3,5,1
19,7455.14,68.02,1933.34,2,24,50.3,5.7,73,3,0
27,544.94,59.38,3309.82,3,12,44.3,6.5,2,1,0
36,281.6,86.03,758.71,3,1,39.2,6.0,11,2,0
43,3276.78,92.93,2248.55,1,24,30.6,9.4,1,3,0
52,234.0,47.33,1670.41,5,12,75.4,7.8,16,2,0
35,424.87,55.94,3425.11,1,1,20.7,10.0,3,1,0
29,9273.27,78.51,1352.2,1,24,24.0,6.5,5,3,1
23,2192.55,62.36,4012.42,0,24,34.1,7.5,32,4,1
46,20501.03,45.91,1630.75,2,12,10.3,8.7,2,7,0
57,489.2,75.81,716.16,2,24,27.5,5.6,25,3,1
55,2589.12,78.43,756.43,2,24,60.8,7.1,64,4,0
49,5428.28,58.31,1253.09,5,1,41.4,8.1,43,1,1
48,515.03,66.23,2444.68,2,24,52.2,10.0,19,3,0
60,14011.63,53.47,1268.02,1,12,4.4,7.2,1,4,1
44,6412.59,43.1,1015.43,5,1,5.8,9.6,72,6,0
48,266.69,55.06,3067.77,2,24,47.1,5.3,5,4,0
36,2816.89,66.48,0.0,1,1,19.5,5.9,37,2,0
24,5318.44,35.5,1484.14,4,12,25.9,6.0,9,4,0
32,1230.18,56.52,398.91,0,1,1.9,10.0,15,1,0
40,323.82,66.76,957.73,0,1,25.5,9.0,13,4,0
41,4526.43,88.89,2292.5,1,1,14.4,8.0,40,4,0
63,82196.21,58.75,1753.72,3,1,36.6,9.1,9,1,0
41,1668.24,40.08,1645.32,2,12,24.2,4.1,4,4,0
54,31377.98,60.81,3427.41,2,12,20.3,6.4,0,3,1
35,964.46,53.67,1983.66,1,12,32.6,7.6,1,2,1
36,4118.81,76.04,4167.27,1,1,41.6,5.0,22,4,0
24,9483.26,58.24,2854.63,3,24,43.6,3.2,64,4,1
31,2943.57,10.79,839.95,3,24,10.0,4.6,11,4,0
46,1907.21,138.83,4320.91,3,1,30.8,7.7,11,1,1
40,8859.02,67.85,2333.73,1,12,14.4,8.4,11,1,0
51,50877.84,66.78,4246.1,1,12,41.2,7.0,32,4,1
42,4679.19,34.17,1680.69,0,24,35.1,4.7,47,4,0
36,1374.59,35.71,2326.68,0,24,54.8,5.7,6,6,1
66,2242.56,63.16,2518.54,3,1,57.2,7.1,10,4,1
39,100000.0,71.72,1798.26,3,24,5.3,6.7,7,2,1
54,3649.56,79.04,3526.3,7,1,22.7,10.0,32,3,0
35,1222.17,69.75,4319.1,0,12,22.6,7.9,9,1,0
49,535.07,41.28,0.0,2,1,25.8,6.3,10,2,1
51,192.7,14.91,2977.78,4,1,26.0,7.7,89,3,0
43,5142.92,63.0,926.6,4,12,16.5,10.0,21,5,1
18,7958.24,54.32,0.0,1,12,26.8,5.9,15,2,1
40,1644.11,39.75,,4,1,57.1,7.9,7,4,0
55,2914.76,81.56,2623.13,2,24,52.5,8.5,11,1,0
46,515.07,33.49,2816.15,1,1,39.4,6.8,5,5,0
45,3638.74,77.34,2445.23,1,1,2.3,7.1,5,2,0
19,6137.93,36.8,3050.03,1,24,40.6,2.9,55,3,0
31,1335.76,67.68,1276.34,3,24,11.1,8.8,61,2,0
45,37634.6,83.68,2316.0,1,24,24.6,6.9,55,4,1
45,849.24,58.24,2837.8,1,1,33.6,7.2,12,4,0
55,4560.62,98.8,3623.55,1,12,15.3,5.4,21,2,1
38,10641.06,103.36,,1,24,16.3,10.0,22,3,0
45,2654.64,69.74,1743.45,3,12,80.3,3.8,17,1,0
40,2246.85,75.83,1933.71,1,12,25.3,4.2,9,4,0
28,349.57,86.21,567.69,3,12,19.7,7.3,10,3,1
18,22834.14,75.89,2923.55,2,1,68.2,7.3,82,3,0
45,2310.36,73.74,251.22,1,1,14.6,4.5,42,1,0
42,6674.49,54.52,2469.16,2,24,24.9,8.7,21,2,0
33,8177.0,31.25,2101.49,4,1,47.6,5.7,2,5,0
21,1161.6,37.2,138.83,1,12,47.2,7.4,14,4,0
48,2216.55,112.65,207.26,1,12,21.3,7.4,13,6,1
37,22064.46,71.45,975.57,1,12,3.6,8.0,17,4,0
47,557.91,60.09,1587.27,2,1,4.8,7.8,10,3,0
62,72538.82,90.27,3776.58,0,12,16.2,6.0,41,3,0
18,975.25,50.01,1867.12,0,12,36.7,6.7,17,1,0
32,508.12,76.66,2655.78,3,24,56.8,6.9,57,4,1
37,3635.36,66.54,3519.93,2,12,8.0,8.4,69,1,1
57,81840.08,74.2,3287.8,1,1,37.1,4.6,14,1,0
20,169.62,58.27,1991.53,1,12,18.1,7.8,7,2,0
63,2412.64,45.71,1153.37,0,1,19.3,7.3,38,4,1
42,6089.96,48.54,2598.63,2,12,28.4,9.6,51,3,0
39,3135.28,49.32,1177.31,2,24,21.3,5.9,4,4,0
38,5286.35,64.94,4177.77,5,12,60.7,10.0,18,5,0
35,1015.31,33.88,3041.36,0,1,45.5,6.8,0,3,0
53,1212.47,40.05,2250.44,0,12,31.7,1.0,7,5,0
27,2385.98,67.71,2615.21,2,24,25.3,7.5,46,3,0
44,547.39,62.45,2213.94,3,24,15.6,6.2,22,2,0
35,2787.7,68.8,1558.0,0,24,18.4,6.8,15,5,1
31,1663.84,64.1,2598.33,0,12,16.0,7.8,12,3,0
71,1472.82,115.38,1708.53,1,1,25.0,9.1,2,1,0
45,4821.11,67.53,4324.03,0,1,3.3,10.0,18,2,0
47,194.22,57.42,1168.76,2,24,20.5,4.7,61,4,1
54,2114.06,67.02,2610.56,2,1,13.1,9.4,25,2,0
23,96377.75,85.4,1060.73,5,1,5.0,7.7,11,4,0
61,584.55,64.01,1048.2,2,24,29.4,4.2,30,3,1
18,20501.45,78.69,0.0,1,1,28.3,8.7,22,1,1
31,3235.65,72.92,2493.77,3,12,36.3,10.0,12,1,0
34,1206.6,59.19,1361.04,1,24,14.8,5.7,6,1,0
47,411.18,67.22,3300.07,1,12,58.1,6.1,11,2,0
43,3675.79,96.98,2495.95,2,12,56.7,10.0,22,1,0
38,26372.99,69.86,2177.87,1,1,15.8,7.0,24,4,0
40,1662.68,45.28,307.4,4,12,48.3,6.8,14,5,0
28,2640.06,58.61,2701.89,2,12,55.0,3.3,16,3,1
22,13569.18,22.72,1205.42,0,24,69.1,5.8,120,2,0
49,4970.65,67.75,280.59,3,12,22.7,5.6,32,4,1
48,281.91,91.24,2516.62,7,12,30.9,10.0,11,5,1
59,3457.6,38.17,490.05,1,24,12.9,4.4,20,3,1
31,28806.39,67.99,0.0,1,12,35.4,7.4,58,3,0
48,2820.27,84.71,3556.56,4,1,39.4,6.8,12,2,0
37,48.8,86.82,1327.12,0,24,43.5,4.7,23,3,0
54,5336.49,90.6,0.0,2,24,41.6,10.0,3,2,1
52,2213.47,27.63,844.89,1,24,13.9,10.0,27,4,0
43,191.78,75.1,1134.74,2,1,26.7,7.2,17,1,0
36,240.13,34.89,3373.07,1,1,23.5,10.0,24,7,0
52,12870.08,45.03,4.44,1,24,12.4,4.3,1,1,0
48,993.69,81.42,393.31,4,1,60.5,8.4,2,5,0
32,764.14,68.16,3176.48,2,12,29.2,2.5,14,5,0
24,2825.79,79.53,1460.32,0,1,30.9,4.1,6,1,0
37,1134.21,46.42,2273.54,3,24,53.0,4.3,26,5,0
58,3463.63,94.47,1410.89,3,24,45.5,8.3,6,3,0
54,2199.36,78.77,4424.68,5,12,25.7,6.2,5,1,1
27,492.75,82.79,452.37,3,1,42.4,7.7,30,4,0
26,1384.65,43.4,2338.54,1,24,12.0,6.6,2,2,0
55,5791.4,88.43,3803.55,2,1,15.1,5.8,4,6,0
26,3174.41,58.68,1550.02,2,1,34.7,5.7,3,1,0
46,2636.18,52.78,1095.47,2,24,36.2,8.2,11,4,0
33,54506.56,77.51,2920.52,1,24,18.6,8.8,2,4,0
59,8924.51,76.66,3204.88,0,12,27.0,4.3,23,4,1
31,10707.1,48.06,1040.12,2,12,16.9,9.7,66,3,0
54,2324.01,106.13,3754.64,4,24,11.3,4.3,8,3,1
42,4147.32,101.29,2061.47,5,1,22.6,5.2,1,4,0
43,1561.42,77.1,2610.51,1,1,19.4,8.6,25,6,0
18,9569.39,73.61,3785.94,2,24,62.1,3.7,10,3,0
18,2526.02,71.6,2922.54,2,1,22.3,6.3,18,4,0
37,4161.23,34.0,1999.7,2,1,33.7,7.2,2,3,1
43,3793.02,67.26,1194.09,2,12,32.9,10.0,11,1,0
26,2900.82,66.99,5250.21,4,24,33.5,7.2,47,5,1
27,100000.0,53.48,1053.18,2,1,21.4,6.7,9,2,1
47,1096.71,58.81,2381.75,4,12,78.9,5.6,26,3,0
47,1081.86,17.37,2611.99,2,12,20.2,8.8,32,1,0
38,8443.44,43.05,2668.77,2,1,14.8,8.0,8,3,0
49,1220.78,83.44,4553.62,1,12,31.9,7.3,34,4,0
26,1925.4,99.62,2057.08,0,24,33.0,8.8,18,2,0
